cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Thyroid",119,2,1,1,1,11,1,0,480,32,9,1.1,.796,"Mauritius",1,"Eastern Africa"
"Hodgkin lymphoma",119,1,1,1,1,12,1,0,795,33,25,.85,.744,"Turkmenistan",12,"South Central Asia"
"NHL",119,2,1,1,1,13,1,0,76,34,6162,4.85,.76,"Brazil",8,"South America"
"Mesothelioma",119,0,1,1,1,14,1,0,768,18,1,.06,.547,"Togo",5,"Western Africa"
"Prostate",119,0,1,1,1,15,1,0,598,27,798,28.33,.568,"Papua New Guinea",19,"Melanesia"
"Kaposi sarcoma",119,3,1,2,3,16,1,0,784,19,4,.12,.937,"United Arab Emirates",13,"Western Asia"
"Nasopharynx",119,0,1,2,3,17,1,0,478,4,8,.49,.54,"Mauritania",5,"Western Africa"
"Oesophagus",119,2,1,2,3,18,1,0,96,6,5,2.28,.823,"Brunei Darussalam",11,"South-Eastern Asia"
"Liver",119,0,1,2,3,19,1,0,174,11,20,6.01,.586,"Comoros",1,"Eastern Africa"
"Gallbladder",119,0,1,2,2,20,1,0,894,12,10,.32,.569,"Zambia",1,"Eastern Africa"
"Stomach",119,3,1,2,2,21,1,0,578,7,343,5.86,.966,"Norway",15,"Northern Europe"
"Hypopharynx",119,1,1,2,2,22,1,0,558,5,6,.2,.669,"Nicaragua",7,"Central America"
"Penis",119,2,1,2,2,23,1,0,51,26,7,.33,.786,"Armenia",13,"Western Asia"
"Larynx",119,3,1,2,2,24,1,0,124,14,862,2.15,.935,"Canada",9,"Northern America"
"Lip, oral cavity",119,0,1,2,2,25,1,0,466,1,99,1.98,.41,"Mali",5,"Western Africa"
"Oropharynx",119,2,1,2,2,26,1,0,160,3,6470,.55,.788,"China",10,"Eastern Asia"
"Salivary glands",119,3,1,2,2,27,1,0,724,2,285,.5,.911,"Spain",16,"Southern Europe"
"Bladder",120,0,1,1,1,1,1,0,686,30,151,3.79,.517,"Senegal",5,"Western Africa"
"Leukaemia",120,0,1,1,1,2,1,0,598,36,187,4.56,.568,"Papua New Guinea",19,"Melanesia"
"Colorectum",120,0,1,1,1,3,1,0,332,8,438,10.02,.552,"Haiti",6,"Caribbean"
"Pancreas",120,2,1,1,1,4,1,0,458,13,545,3.01,.807,"Malaysia",11,"South-Eastern Asia"
"Testis",120,1,1,1,1,5,1,0,818,28,304,.61,.728,"Egypt",3,"Northern Africa"
"Melanoma of skin",120,1,1,1,1,6,1,0,504,16,106,.52,.698,"Morocco",3,"Northern Africa"
"Lung",120,0,1,1,1,7,1,0,586,15,7571,9.49,.54,"Pakistan",12,"South Central Asia"
"Multiple myeloma",120,3,1,1,1,8,1,0,682,35,201,1.16,.875,"Saudi Arabia",13,"Western Asia"
"Brain, CNS",120,0,1,1,1,9,1,0,430,31,31,2.25,.487,"Liberia",5,"Western Africa"
"Kidney",120,1,1,1,1,10,1,0,504,29,408,2.1,.698,"Morocco",3,"Northern Africa"
"Thyroid",120,0,1,1,1,11,1,0,478,32,16,1.07,.54,"Mauritania",5,"Western Africa"
"Hodgkin lymphoma",120,1,1,1,1,12,1,0,356,33,5880,.8,.644,"India",12,"South Central Asia"
"NHL",120,0,1,1,1,13,1,0,586,34,4480,4.85,.54,"Pakistan",12,"South Central Asia"
"Mesothelioma",120,1,1,1,1,14,1,0,862,18,10,.06,.699,"Venezuela",8,"South America"
"Prostate",120,0,1,1,1,15,1,0,508,27,1556,28.3,.461,"Mozambique",1,"Eastern Africa"
"Kaposi sarcoma",120,2,1,2,3,16,1,0,100,19,9,.11,.799,"Bulgaria",14,"Eastern Europe"
"Nasopharynx",120,3,1,2,3,17,1,0,40,4,36,.48,.926,"Austria",17,"Western Europe"
"Oesophagus",120,2,1,2,3,18,1,0,254,6,3,2.28,.817,"French Guyana",8,"South America"
"Liver",120,3,1,2,3,19,1,0,246,11,454,6,.942,"Finland",15,"Northern Europe"
"Gallbladder",120,3,1,2,2,20,1,0,300,12,31,.3,.893,"Greece",16,"Southern Europe"
"Stomach",120,1,1,2,2,21,1,0,84,7,11,5.79,.7,"Belize",7,"Central America"
"Hypopharynx",120,1,1,2,2,22,1,0,388,5,3,.19,.706,"Jamaica",6,"Caribbean"
"Penis",120,1,1,2,2,23,1,0,608,26,157,.32,.71,"Philippines",11,"South-Eastern Asia"
"Larynx",120,3,1,2,2,24,1,0,756,14,186,2.13,.967,"Switzerland",17,"Western Europe"
"Lip, oral cavity",120,1,1,2,2,25,1,0,504,1,403,1.97,.698,"Morocco",3,"Northern Africa"
"Oropharynx",120,1,1,2,2,26,1,0,762,3,14,.54,.679,"Tajikistan",12,"South Central Asia"
"Salivary glands",120,1,1,2,2,27,1,0,368,2,61,.49,.673,"Iraq",13,"Western Asia"
"Bladder",121,1,1,1,1,1,1,0,388,30,72,3.76,.706,"Jamaica",6,"Caribbean"
"Leukaemia",121,1,1,1,1,2,1,0,504,36,850,4.46,.698,"Morocco",3,"Northern Africa"
"Colorectum",121,1,1,1,1,3,1,0,417,8,220,9.99,.701,"Kyrgyzstan",12,"South Central Asia"
"Pancreas",121,2,1,1,1,4,1,0,462,13,6,2.99,.762,"Maldives",12,"South Central Asia"
"Testis",121,0,1,1,1,5,1,0,562,28,30,.59,.394,"Niger",5,"Western Africa"
"Melanoma of skin",121,2,1,1,1,6,1,0,764,16,287,.51,.803,"Thailand",11,"South-Eastern Asia"
"Lung",121,0,1,1,1,7,1,0,90,15,21,9.4,.562,"Solomon Islands",19,"Melanesia"
"Multiple myeloma",121,0,1,1,1,8,1,0,384,35,92,1.13,.534,"Côte d'Ivoire",5,"Western Africa"
"Brain, CNS",121,2,1,1,1,9,1,0,312,31,8,2.19,.842,"France, Guadeloupe",6,"Caribbean"
"Kidney",121,0,1,1,1,10,1,0,716,29,77,2.1,.55,"Zimbabwe",1,"Eastern Africa"
"Thyroid",121,1,1,1,1,11,1,0,788,32,75,1.07,.732,"Tunisia",3,"Northern Africa"
"Hodgkin lymphoma",121,1,1,1,1,12,1,0,748,33,4,.79,.61,"Eswatini",4,"Southern Africa"
"NHL",121,0,1,1,1,13,1,0,706,34,264,4.75,.38,"Somalia",1,"Eastern Africa"
"Mesothelioma",121,2,1,1,1,14,1,0,591,18,2,.05,.82,"Panama",7,"Central America"
"Prostate",121,0,1,1,1,15,1,0,454,27,929,28.01,.508,"Malawi",1,"Eastern Africa"
"Kaposi sarcoma",121,3,1,2,3,16,1,0,702,19,5,.11,.949,"Singapore",11,"South-Eastern Asia"
"Nasopharynx",121,0,1,2,3,17,1,0,178,4,8,.48,.593,"Congo, Republic of",2,"Middle Africa"
"Oesophagus",121,1,1,2,3,18,1,0,862,6,351,2.25,.699,"Venezuela",8,"South America"
"Liver",121,3,1,2,3,19,1,0,682,11,934,5.99,.875,"Saudi Arabia",13,"Western Asia"
"Gallbladder",121,0,1,2,2,20,1,0,384,12,19,.3,.534,"Côte d'Ivoire",5,"Western Africa"
"Stomach",121,2,1,2,2,21,1,0,780,7,61,5.64,.814,"Trinidad and Tobago",6,"Caribbean"
"Hypopharynx",121,3,1,2,2,22,1,0,300,5,18,.18,.893,"Greece",16,"Southern Europe"
"Penis",121,3,1,2,2,23,1,0,442,26,2,.31,.927,"Luxembourg",17,"Western Europe"
"Larynx",121,3,1,2,2,24,1,0,36,14,512,2.12,.946,"Australia",18,"Australia/New Zealand"
"Lip, oral cavity",121,1,1,2,2,25,1,0,328,1,8,1.96,.742,"Guyana",8,"South America"
"Oropharynx",121,3,1,2,2,26,1,0,300,3,53,.53,.893,"Greece",16,"Southern Europe"
"Salivary glands",121,1,1,2,2,27,1,0,400,2,19,.48,.736,"Jordan",13,"Western Asia"
"Bladder",122,0,1,1,1,1,1,0,116,30,199,3.66,.6,"Cambodia",11,"South-Eastern Asia"
"Leukaemia",122,1,1,1,1,2,1,0,417,36,137,4.45,.701,"Kyrgyzstan",12,"South Central Asia"
"Colorectum",122,1,1,1,1,3,1,0,860,8,1419,9.99,.727,"Uzbekistan",12,"South Central Asia"
"Pancreas",122,1,1,1,1,4,1,0,64,13,11,2.87,.681,"Bhutan",12,"South Central Asia"
"Testis",122,1,1,1,1,5,1,0,356,28,4456,.57,.644,"India",12,"South Central Asia"
"Melanoma of skin",122,0,1,1,1,6,1,0,729,16,60,.5,.516,"Sudan",3,"Northern Africa"
"Lung",122,0,1,1,1,7,1,0,716,15,255,9.22,.55,"Zimbabwe",1,"Eastern Africa"
"Multiple myeloma",122,0,1,1,1,8,1,0,232,35,12,1.11,.493,"Eritrea",1,"Eastern Africa"
"Brain, CNS",122,2,1,1,1,9,1,0,414,31,57,2.15,.847,"Kuwait",13,"Western Asia"
"Kidney",122,1,1,1,1,10,1,0,84,29,3,2.07,.7,"Belize",7,"Central America"
"Thyroid",122,0,1,1,1,11,1,0,562,32,59,1.02,.394,"Niger",5,"Western Africa"
"Hodgkin lymphoma",122,0,1,1,1,12,1,0,646,33,48,.77,.548,"Rwanda",1,"Eastern Africa"
"NHL",122,1,1,1,1,13,1,0,804,34,1321,4.66,.734,"Ukraine",14,"Eastern Europe"
"Mesothelioma",122,2,1,1,1,14,1,0,807,18,1,.05,.765,"North Macedonia",16,"Southern Europe"
"Prostate",122,1,1,1,1,15,1,0,422,27,1083,27.88,.723,"Lebanon",13,"Western Asia"
"Kaposi sarcoma",122,1,1,2,3,16,1,0,795,19,3,.11,.744,"Turkmenistan",12,"South Central Asia"
"Nasopharynx",122,3,1,2,3,17,1,0,392,4,560,.48,.92,"Japan",10,"Eastern Asia"
"Oesophagus",122,1,1,2,3,18,1,0,266,6,16,2.23,.693,"Gabon",2,"Middle Africa"
"Liver",122,3,1,2,3,19,1,0,352,11,24,5.98,.959,"Iceland",15,"Northern Europe"
"Gallbladder",122,1,1,2,2,20,1,0,710,12,72,.3,.717,"South Africa",4,"Southern Africa"
"Stomach",122,0,1,2,2,21,1,0,288,7,509,5.62,.602,"Ghana",5,"Western Africa"
"Hypopharynx",122,3,1,2,2,22,1,0,376,5,11,.18,.915,"Israel",13,"Western Asia"
"Penis",122,0,1,2,2,23,1,0,288,26,24,.3,.602,"Ghana",5,"Western Africa"
"Larynx",122,0,1,2,2,24,1,0,706,14,78,2.12,.38,"Somalia",1,"Eastern Africa"
"Lip, oral cavity",122,0,1,2,2,25,1,0,728,1,63,1.94,.381,"South Sudan",1,"Eastern Africa"
"Oropharynx",122,1,1,2,2,26,1,0,328,3,2,.53,.742,"Guyana",8,"South America"
"Salivary glands",122,1,1,2,2,27,1,0,496,2,7,.48,.741,"Mongolia",10,"Eastern Asia"
"Bladder",123,0,1,1,1,1,1,0,231,30,1117,3.58,.492,"Ethiopia",1,"Eastern Africa"
"Leukaemia",123,1,1,1,1,2,1,0,860,36,706,4.38,.727,"Uzbekistan",12,"South Central Asia"
"Colorectum",123,0,1,1,1,3,1,0,231,8,3347,9.83,.492,"Ethiopia",1,"Eastern Africa"
"Pancreas",123,1,1,1,1,4,1,0,320,13,175,2.84,.629,"Guatemala",7,"Central America"
"Testis",123,3,1,1,1,5,1,0,784,28,42,.57,.937,"United Arab Emirates",13,"Western Asia"
"Melanoma of skin",123,0,1,1,1,6,1,0,204,16,11,.49,.504,"Benin",5,"Western Africa"
"Lung",123,1,1,1,1,7,1,0,242,15,37,9.06,.729,"Fiji",19,"Melanesia"
"Multiple myeloma",123,0,1,1,1,8,1,0,586,35,933,1.11,.54,"Pakistan",12,"South Central Asia"
"Brain, CNS",123,0,1,1,1,9,1,0,894,31,107,2.1,.569,"Zambia",1,"Eastern Africa"
"Kidney",123,1,1,1,1,10,1,0,704,29,1082,2.03,.726,"Viet Nam",11,"South-Eastern Asia"
"Thyroid",123,0,1,1,1,11,1,0,586,32,994,1.01,.54,"Pakistan",12,"South Central Asia"
"Hodgkin lymphoma",123,0,1,1,1,12,1,0,894,33,63,.77,.569,"Zambia",1,"Eastern Africa"
"NHL",123,0,1,1,1,13,1,0,450,34,483,4.6,.487,"Madagascar",1,"Eastern Africa"
"Mesothelioma",123,2,1,1,1,14,1,0,144,18,4,.04,.78,"Sri Lanka",12,"South Central Asia"
"Prostate",123,0,1,1,1,15,1,0,686,27,913,27.12,.517,"Senegal",5,"Western Africa"
"Kaposi sarcoma",123,3,1,2,3,16,1,0,203,19,11,.1,.895,"Czechia",14,"Eastern Europe"
"Nasopharynx",123,2,1,2,3,17,1,0,591,4,12,.48,.82,"Panama",7,"Central America"
"Oesophagus",123,2,1,2,3,18,1,0,170,6,692,2.15,.758,"Colombia",8,"South America"
"Liver",123,2,1,2,3,19,1,0,499,11,36,5.98,.844,"Montenegro",16,"Southern Europe"
"Gallbladder",123,1,1,2,2,20,1,0,762,12,7,.3,.679,"Tajikistan",12,"South Central Asia"
"Stomach",123,0,1,2,2,21,1,0,478,7,75,5.6,.54,"Mauritania",5,"Western Africa"
"Hypopharynx",123,0,1,2,2,22,1,0,466,5,9,.18,.41,"Mali",5,"Western Africa"
"Penis",123,1,1,2,2,23,1,0,320,26,21,.3,.629,"Guatemala",7,"Central America"
"Larynx",123,0,1,2,2,24,1,0,729,14,270,2.06,.516,"Sudan",3,"Northern Africa"
"Lip, oral cavity",123,3,1,2,2,25,1,0,442,1,11,1.93,.927,"Luxembourg",17,"Western Europe"
"Oropharynx",123,0,1,2,2,26,1,0,894,3,19,.51,.569,"Zambia",1,"Eastern Africa"
"Salivary glands",123,1,1,2,2,27,1,0,704,2,251,.46,.726,"Viet Nam",11,"South-Eastern Asia"
"Bladder",124,2,1,1,1,1,1,0,144,30,542,3.56,.78,"Sri Lanka",12,"South Central Asia"
"Leukaemia",124,2,1,1,1,2,1,0,12,36,985,4.33,.745,"Algeria",3,"Northern Africa"
"Colorectum",124,0,1,1,1,3,1,0,626,8,42,9.76,.566,"Timor-Leste",11,"South-Eastern Asia"
"Pancreas",124,1,1,1,1,4,1,0,226,13,10,2.74,.65,"Equatorial Guinea",2,"Middle Africa"
"Testis",124,0,1,1,1,5,1,0,231,28,281,.56,.492,"Ethiopia",1,"Eastern Africa"
"Melanoma of skin",124,0,1,1,1,6,1,0,426,16,3,.49,.521,"Lesotho",4,"Southern Africa"
"Lung",124,1,1,1,1,7,1,0,340,15,312,8.8,.624,"Honduras",7,"Central America"
"Multiple myeloma",124,2,1,1,1,8,1,0,499,35,6,1.1,.844,"Montenegro",16,"Southern Europe"
"Brain, CNS",124,3,1,1,1,9,1,0,48,31,19,2.08,.888,"Bahrain",13,"Western Asia"
"Kidney",124,0,1,1,1,10,1,0,466,29,160,2.01,.41,"Mali",5,"Western Africa"
"Thyroid",124,0,1,1,1,11,1,0,834,32,127,1.01,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Hodgkin lymphoma",124,0,1,1,1,12,1,0,324,33,43,.76,.471,"Guinea",5,"Western Africa"
"NHL",124,3,1,1,1,13,1,0,474,34,18,4.55,.859,"France, Martinique",6,"Caribbean"
"Mesothelioma",124,0,1,1,1,14,1,0,586,18,32,.04,.54,"Pakistan",12,"South Central Asia"
"Prostate",124,0,1,1,1,15,1,0,478,27,286,26.49,.54,"Mauritania",5,"Western Africa"
"Kaposi sarcoma",124,3,1,2,3,16,1,0,208,19,4,.1,.952,"Denmark",15,"Northern Europe"
"Nasopharynx",124,2,1,2,3,17,1,0,188,4,13,.46,.806,"Costa Rica",7,"Central America"
"Oesophagus",124,2,1,2,3,18,1,0,214,6,122,2.14,.766,"Dominican Republic",6,"Caribbean"
"Liver",124,1,1,2,3,19,1,0,222,11,209,5.97,.674,"El Salvador",7,"Central America"
"Gallbladder",124,2,1,2,2,20,1,0,144,12,41,.29,.78,"Sri Lanka",12,"South Central Asia"
"Stomach",124,2,1,2,2,21,1,0,458,7,1024,5.57,.807,"Malaysia",11,"South-Eastern Asia"
"Hypopharynx",124,0,1,2,2,22,1,0,204,5,5,.17,.504,"Benin",5,"Western Africa"
"Penis",124,0,1,2,2,23,1,0,768,26,3,.29,.547,"Togo",5,"Western Africa"
"Larynx",124,0,1,2,2,24,1,0,4,14,197,2.03,.462,"Afghanistan",12,"South Central Asia"
"Lip, oral cavity",124,0,1,2,2,25,1,0,716,1,61,1.91,.55,"Zimbabwe",1,"Eastern Africa"
"Oropharynx",124,0,1,2,2,26,1,0,834,3,73,.48,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Salivary glands",124,1,1,2,2,27,1,0,504,2,91,.45,.698,"Morocco",3,"Northern Africa"
"Bladder",125,0,1,1,1,1,1,0,562,30,198,3.51,.394,"Niger",5,"Western Africa"
"Leukaemia",125,0,1,1,1,2,1,0,90,36,16,4.32,.562,"Solomon Islands",19,"Melanesia"
"Colorectum",125,0,1,1,1,3,1,0,706,8,380,9.71,.38,"Somalia",1,"Eastern Africa"
"Pancreas",125,3,1,1,1,4,1,0,48,13,14,2.64,.888,"Bahrain",13,"Western Asia"
"Testis",125,1,1,1,1,5,1,0,496,28,9,.54,.741,"Mongolia",10,"Eastern Asia"
"Melanoma of skin",125,0,1,1,1,6,1,0,894,16,23,.47,.569,"Zambia",1,"Eastern Africa"
"Lung",125,2,1,1,1,7,1,0,591,15,237,8.69,.82,"Panama",7,"Central America"
"Multiple myeloma",125,0,1,1,1,8,1,0,116,35,54,1.08,.6,"Cambodia",11,"South-Eastern Asia"
"Brain, CNS",125,1,1,1,1,9,1,0,64,31,9,2.08,.681,"Bhutan",12,"South Central Asia"
"Kidney",125,0,1,1,1,10,1,0,116,29,148,1.98,.6,"Cambodia",11,"South-Eastern Asia"
"Thyroid",125,2,1,1,1,11,1,0,312,32,3,.98,.842,"France, Guadeloupe",6,"Caribbean"
"Hodgkin lymphoma",125,2,1,1,1,12,1,0,254,33,1,.74,.817,"French Guyana",8,"South America"
"NHL",125,0,1,1,1,13,1,0,174,34,16,4.53,.586,"Comoros",1,"Eastern Africa"
"Mesothelioma",125,1,1,1,1,14,1,0,762,18,2,.04,.679,"Tajikistan",12,"South Central Asia"
"Prostate",125,1,1,1,1,15,1,0,804,27,9254,26.36,.734,"Ukraine",14,"Eastern Europe"
"Kaposi sarcoma",125,2,1,2,3,16,1,0,268,19,2,.1,.814,"Georgia",13,"Western Asia"
"Nasopharynx",125,2,1,2,3,17,1,0,643,4,422,.46,.821,"Russian Federation",14,"Eastern Europe"
"Oesophagus",125,0,1,2,3,18,1,0,478,6,27,2.1,.54,"Mauritania",5,"Western Africa"
"Liver",125,1,1,2,3,19,1,0,748,11,18,5.93,.61,"Eswatini",4,"Southern Africa"
"Gallbladder",125,1,1,2,2,20,1,0,320,12,18,.29,.629,"Guatemala",7,"Central America"
"Stomach",125,0,1,2,2,21,1,0,450,7,381,5.4,.487,"Madagascar",1,"Eastern Africa"
"Hypopharynx",125,2,1,2,2,22,1,0,484,5,119,.17,.781,"Mexico",7,"Central America"
"Penis",125,3,1,2,2,23,1,0,392,26,584,.27,.92,"Japan",10,"Eastern Asia"
"Larynx",125,1,1,2,2,24,1,0,68,14,113,2.01,.698,"Bolivia",8,"South America"
"Lip, oral cavity",125,0,1,2,2,25,1,0,232,1,21,1.9,.493,"Eritrea",1,"Eastern Africa"
"Oropharynx",125,2,1,2,2,26,1,0,31,3,26,.47,.76,"Azerbaijan",13,"Western Asia"
"Salivary glands",125,0,1,2,2,27,1,0,626,2,3,.45,.566,"Timor-Leste",11,"South-Eastern Asia"
"Bladder",126,1,1,1,1,1,1,0,608,30,1465,3.39,.71,"Philippines",11,"South-Eastern Asia"
"Leukaemia",126,0,1,1,1,2,1,0,729,36,664,4.32,.516,"Sudan",3,"Northern Africa"
"Colorectum",126,0,1,1,1,3,1,0,204,8,308,9.67,.504,"Benin",5,"Western Africa"
"Pancreas",126,0,1,1,1,4,1,0,90,13,5,2.62,.562,"Solomon Islands",19,"Melanesia"
"Testis",126,0,1,1,1,5,1,0,104,28,153,.52,.608,"Myanmar",11,"South-Eastern Asia"
"Melanoma of skin",126,0,1,1,1,6,1,0,508,16,46,.45,.461,"Mozambique",1,"Eastern Africa"
"Lung",126,1,1,1,1,7,1,0,356,15,58970,8.46,.644,"India",12,"South Central Asia"
"Multiple myeloma",126,0,1,1,1,8,1,0,108,35,25,1.07,.42,"Burundi",1,"Eastern Africa"
"Brain, CNS",126,0,1,1,1,9,1,0,686,31,89,2.08,.517,"Senegal",5,"Western Africa"
"Kidney",126,0,1,1,1,10,1,0,729,29,303,1.98,.516,"Sudan",3,"Northern Africa"
"Thyroid",126,1,1,1,1,11,1,0,710,32,246,.97,.717,"South Africa",4,"Southern Africa"
"Hodgkin lymphoma",126,0,1,1,1,12,1,0,466,33,71,.73,.41,"Mali",5,"Western Africa"
"NHL",126,0,1,1,1,13,1,0,626,34,23,4.47,.566,"Timor-Leste",11,"South-Eastern Asia"
"Mesothelioma",126,1,1,1,1,14,1,0,795,18,1,.04,.744,"Turkmenistan",12,"South Central Asia"
"Prostate",126,1,1,1,1,15,1,0,266,27,152,26.08,.693,"Gabon",2,"Middle Africa"
"Kaposi sarcoma",126,3,1,2,3,16,1,0,410,19,58,.1,.929,"Korea, Republic of",10,"Eastern Asia"
"Nasopharynx",126,3,1,2,3,17,1,0,756,4,32,.46,.967,"Switzerland",17,"Western Europe"
"Oesophagus",126,1,1,2,3,18,1,0,68,6,121,2.09,.698,"Bolivia",8,"South America"
"Liver",126,2,1,2,3,19,1,0,76,11,7939,5.92,.76,"Brazil",8,"South America"
"Gallbladder",126,0,1,2,2,20,1,0,566,12,114,.29,.548,"Nigeria",5,"Western Africa"
"Stomach",126,0,1,2,2,21,1,0,116,7,311,5.36,.6,"Cambodia",11,"South-Eastern Asia"
"Hypopharynx",126,1,1,2,2,22,1,0,340,5,8,.16,.624,"Honduras",7,"Central America"
"Penis",126,3,1,2,2,23,1,0,634,26,2,.27,.875,"Qatar",13,"Western Asia"
"Larynx",126,3,1,2,2,24,1,0,474,14,8,2.01,.859,"France, Martinique",6,"Caribbean"
"Lip, oral cavity",126,3,1,2,2,25,1,0,376,1,109,1.9,.915,"Israel",13,"Western Asia"
"Oropharynx",126,1,1,2,2,26,1,0,222,3,16,.47,.674,"El Salvador",7,"Central America"
"Salivary glands",126,0,1,2,2,27,1,0,174,2,1,.44,.586,"Comoros",1,"Eastern Africa"
"Bladder",127,0,1,1,1,1,1,0,887,30,266,3.35,.424,"Yemen",13,"Western Asia"
"Leukaemia",127,2,1,1,1,2,1,0,480,36,31,4.3,.796,"Mauritius",1,"Eastern Africa"
"Colorectum",127,0,1,1,1,3,1,0,887,8,832,9.48,.424,"Yemen",13,"Western Asia"
"Pancreas",127,1,1,1,1,4,1,0,132,13,4,2.62,.661,"Cape Verde",5,"Western Africa"
"Testis",127,1,1,1,1,5,1,0,418,28,20,.52,.62,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Melanoma of skin",127,2,1,1,1,6,1,0,458,16,81,.44,.807,"Malaysia",11,"South-Eastern Asia"
"Lung",127,1,1,1,1,7,1,0,516,15,52,8.28,.61,"Namibia",4,"Southern Africa"
"Multiple myeloma",127,0,1,1,1,8,1,0,566,35,513,1.06,.548,"Nigeria",5,"Western Africa"
"Brain, CNS",127,3,1,1,1,9,1,0,784,31,83,1.94,.937,"United Arab Emirates",13,"Western Asia"
"Kidney",127,2,1,1,1,10,1,0,144,29,266,1.89,.78,"Sri Lanka",12,"South Central Asia"
"Thyroid",127,2,1,1,1,11,1,0,398,32,92,.96,.802,"Kazakhstan",12,"South Central Asia"
"Hodgkin lymphoma",127,0,1,1,1,12,1,0,288,33,99,.72,.602,"Ghana",5,"Western Africa"
"NHL",127,2,1,1,1,13,1,0,144,34,603,4.41,.78,"Sri Lanka",12,"South Central Asia"
"Mesothelioma",127,0,1,1,1,14,1,0,104,18,7,.03,.608,"Myanmar",11,"South-Eastern Asia"
"Prostate",127,2,1,1,1,15,1,0,480,27,261,24.81,.796,"Mauritius",1,"Eastern Africa"
"Kaposi sarcoma",127,1,1,2,3,16,1,0,222,19,3,.09,.674,"El Salvador",7,"Central America"
"Nasopharynx",127,3,1,2,3,17,1,0,528,4,57,.45,.946,"The Netherlands",17,"Western Europe"
"Oesophagus",127,1,1,2,3,18,1,0,818,6,853,2.06,.728,"Egypt",3,"Northern Africa"
"Liver",127,3,1,2,3,19,1,0,152,11,893,5.86,.86,"Chile",8,"South America"
"Gallbladder",127,1,1,2,2,20,1,0,600,12,10,.29,.731,"Paraguay",8,"South America"
"Stomach",127,3,1,2,2,21,1,0,528,7,1102,5.36,.946,"The Netherlands",17,"Western Europe"
"Hypopharynx",127,1,1,2,2,22,1,0,400,5,6,.16,.736,"Jordan",13,"Western Asia"
"Penis",127,1,1,2,2,23,1,0,422,26,9,.23,.723,"Lebanon",13,"Western Asia"
"Larynx",127,3,1,2,2,24,1,0,352,14,7,2,.959,"Iceland",15,"Northern Europe"
"Lip, oral cavity",127,0,1,2,2,25,1,0,508,1,147,1.86,.461,"Mozambique",1,"Eastern Africa"
"Oropharynx",127,0,1,2,2,26,1,0,854,3,23,.46,.438,"Burkina Faso",5,"Western Africa"
"Salivary glands",127,1,1,2,2,27,1,0,222,2,15,.44,.674,"El Salvador",7,"Central America"
"Bladder",128,0,1,1,1,1,1,0,404,30,338,3.32,.601,"Kenya",1,"Eastern Africa"
"Leukaemia",128,1,1,1,1,2,1,0,710,36,1019,4.23,.717,"South Africa",4,"Southern Africa"
"Colorectum",128,1,1,1,1,3,1,0,222,8,296,9.31,.674,"El Salvador",7,"Central America"
"Pancreas",128,0,1,1,1,4,1,0,834,13,319,2.5,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Testis",128,1,1,1,1,5,1,0,704,28,261,.51,.726,"Viet Nam",11,"South-Eastern Asia"
"Melanoma of skin",128,3,1,1,1,6,1,0,784,16,18,.44,.937,"United Arab Emirates",13,"Western Asia"
"Lung",128,2,1,1,1,7,1,0,414,15,155,7.65,.847,"Kuwait",13,"Western Asia"
"Multiple myeloma",128,2,1,1,1,8,1,0,51,35,20,1.04,.786,"Armenia",13,"Western Asia"
"Brain, CNS",128,0,1,1,1,9,1,0,404,31,318,1.93,.601,"Kenya",1,"Eastern Africa"
"Kidney",128,2,1,1,1,10,1,0,12,29,419,1.88,.745,"Algeria",3,"Northern Africa"
"Thyroid",128,2,1,1,1,11,1,0,462,32,5,.92,.762,"Maldives",12,"South Central Asia"
"Hodgkin lymphoma",128,3,1,1,1,12,1,0,48,33,9,.71,.888,"Bahrain",13,"Western Asia"
"NHL",128,0,1,1,1,13,1,0,148,34,300,4.34,.394,"Chad",2,"Middle Africa"
"Mesothelioma",128,0,1,1,1,14,1,0,231,18,8,.03,.492,"Ethiopia",1,"Eastern Africa"
"Prostate",128,2,1,1,1,15,1,0,70,27,922,24.45,.779,"Bosnia Herzegovina",16,"Southern Europe"
"Kaposi sarcoma",128,3,1,2,3,16,1,0,616,19,26,.09,.881,"Poland",14,"Eastern Europe"
"Nasopharynx",128,2,1,2,3,17,1,0,807,4,7,.45,.765,"North Macedonia",16,"Southern Europe"
"Oesophagus",128,2,1,2,3,18,1,0,51,6,39,1.99,.786,"Armenia",13,"Western Asia"
"Liver",128,0,1,2,3,19,1,0,729,11,803,5.83,.516,"Sudan",3,"Northern Africa"
"Gallbladder",128,1,1,2,2,20,1,0,608,12,131,.29,.71,"Philippines",11,"South-Eastern Asia"
"Stomach",128,1,1,2,2,21,1,0,608,7,2323,5.3,.71,"Philippines",11,"South-Eastern Asia"
"Hypopharynx",128,2,1,2,2,22,1,0,434,5,5,.16,.746,"Libya",3,"Northern Africa"
"Penis",128,3,1,2,2,23,1,0,410,26,109,.2,.929,"Korea, Republic of",10,"Eastern Asia"
"Larynx",128,1,1,2,2,24,1,0,740,14,6,2,.69,"Suriname",8,"South America"
