cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Oropharynx",51,0,1,1,1,17,1,0,120,3,149,2.02,.458,"Cameroon",2,"Middle Africa"
"Larynx",51,1,1,1,1,18,1,0,356,14,31486,4.48,.506,"India",12,"South Central Asia"
"Lip, oral cavity",51,3,1,1,1,19,1,0,578,1,270,4.91,.917,"Norway",15,"Northern Europe"
"Kaposi sarcoma",51,0,1,2,3,20,1,0,854,19,46,.6,.303,"Burkina Faso",5,"Western Africa"
"Penis",51,2,1,2,3,21,1,0,188,26,41,1.14,.728,"Costa Rica",7,"Central America"
"Oesophagus",51,0,1,2,3,22,1,0,4,6,522,5.72,.384,"Afghanistan",12,"South Central Asia"
"Liver",51,0,1,2,3,23,1,0,384,11,883,10.32,.426,"Côte d'Ivoire",5,"Western Africa"
"Nasopharynx",51,1,1,2,3,24,1,0,275,4,21,1.1,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Gallbladder",51,1,1,2,2,25,1,0,504,12,137,.67,.551,"Morocco",3,"Northern Africa"
"Stomach",51,2,1,2,2,26,1,0,100,7,890,12.45,.736,"Bulgaria",14,"Eastern Europe"
"Salivary glands",51,0,1,2,2,27,1,0,887,2,71,.75,.461,"Yemen",13,"Western Asia"
"Bladder",52,2,1,1,1,1,1,0,807,30,234,12.76,.688,"North Macedonia",16,"Southern Europe"
"NHL",52,0,1,1,1,2,1,0,598,34,281,7.98,.462,"Papua New Guinea",19,"Melanesia"
"Mesothelioma",52,2,1,1,1,3,1,0,499,18,2,.33,.773,"Montenegro",16,"Southern Europe"
"Prostate",52,3,1,1,1,4,1,0,638,27,459,59.61,.822,"France, La Réunion",1,"Eastern Africa"
"Brain, CNS",52,3,1,1,1,5,1,0,434,31,191,5.74,.79,"Libya",3,"Northern Africa"
"Colorectum",52,3,1,1,1,6,1,0,442,8,177,28.05,.869,"Luxembourg",17,"Western Europe"
"Kidney",52,2,1,1,1,7,1,0,268,29,202,7.1,.699,"Georgia",13,"Western Asia"
"Leukaemia",52,1,1,1,1,8,1,0,368,36,1192,7.49,.603,"Iraq",13,"Western Asia"
"Pancreas",52,3,1,1,1,9,1,0,474,13,34,7.73,.859,"France, Martinique",6,"Caribbean"
"Testis",52,2,1,1,1,10,1,0,8,28,57,3.3,.684,"Albania",16,"Southern Europe"
"Lung",52,3,1,1,1,11,1,0,840,15,112343,33.7,.891,"United States of America",9,"Northern America"
"Multiple myeloma",52,3,1,1,1,12,1,0,638,35,20,2.68,.822,"France, La Réunion",1,"Eastern Africa"
"Hodgkin lymphoma",52,1,1,1,1,13,1,0,600,33,80,2.15,.662,"Paraguay",8,"South America"
"Thyroid",52,1,1,1,1,14,1,0,360,32,4120,2.81,.615,"Indonesia",11,"South-Eastern Asia"
"Melanoma of skin",52,1,1,1,1,15,1,0,600,16,136,4.06,.662,"Paraguay",8,"South America"
"Hypopharynx",52,3,1,1,1,16,1,0,372,5,49,1.14,.881,"Ireland",15,"Northern Europe"
"Oropharynx",52,2,1,1,1,17,1,0,688,3,135,2.02,.726,"Serbia",16,"Southern Europe"
"Larynx",52,1,1,1,1,18,1,0,214,14,246,4.34,.668,"Dominican Republic",6,"Caribbean"
"Lip, oral cavity",52,2,1,1,1,19,1,0,858,1,120,4.87,.749,"Uruguay",8,"South America"
"Kaposi sarcoma",52,0,1,2,3,20,1,0,729,19,69,.59,.415,"Sudan",3,"Northern Africa"
"Penis",52,0,1,2,3,21,1,0,24,26,62,1.12,.426,"Angola",2,"Middle Africa"
"Oesophagus",52,3,1,2,3,22,1,0,276,6,5621,5.72,.89,"Germany",17,"Western Europe"
"Liver",52,3,1,2,3,23,1,0,840,11,31035,10.26,.891,"United States of America",9,"Northern America"
"Nasopharynx",52,0,1,2,3,24,1,0,204,4,36,1.03,.438,"Benin",5,"Western Africa"
"Gallbladder",52,2,1,2,2,25,1,0,51,12,14,.65,.682,"Armenia",13,"Western Asia"
"Stomach",52,3,1,2,2,26,1,0,616,7,4462,12.16,.804,"Poland",14,"Eastern Europe"
"Salivary glands",52,0,1,2,2,27,1,0,140,2,8,.74,.328,"Central African Republic",2,"Middle Africa"
"Bladder",53,1,1,1,1,1,1,0,12,30,2770,12.44,.657,"Algeria",3,"Northern Africa"
"NHL",53,0,1,1,1,2,1,0,120,34,748,7.9,.458,"Cameroon",2,"Middle Africa"
"Mesothelioma",53,2,1,1,1,3,1,0,858,18,9,.33,.749,"Uruguay",8,"South America"
"Prostate",53,2,1,1,1,4,1,0,858,27,1665,58.96,.749,"Uruguay",8,"South America"
"Brain, CNS",53,3,1,1,1,5,1,0,540,31,11,5.67,.852,"New Caledonia",19,"Melanesia"
"Colorectum",53,3,1,1,1,6,1,0,540,8,53,27.52,.852,"New Caledonia",19,"Melanesia"
"Kidney",53,2,1,1,1,7,1,0,398,29,634,6.7,.714,"Kazakhstan",12,"South Central Asia"
"Leukaemia",53,3,1,1,1,8,1,0,540,36,13,7.43,.852,"New Caledonia",19,"Melanesia"
"Pancreas",53,3,1,1,1,9,1,0,258,13,15,7.46,.791,"French Polynesia",21,"Polynesia"
"Testis",53,3,1,1,1,10,1,0,540,28,5,3.14,.852,"New Caledonia",19,"Melanesia"
"Lung",53,3,1,1,1,11,1,0,702,15,1981,33.22,.833,"Singapore",11,"South-Eastern Asia"
"Multiple myeloma",53,1,1,1,1,12,1,0,170,35,806,2.67,.671,"Colombia",8,"South America"
"Hodgkin lymphoma",53,1,1,1,1,13,1,0,214,33,124,2.14,.668,"Dominican Republic",6,"Caribbean"
"Thyroid",53,1,1,1,1,14,1,0,548,32,3,2.8,.574,"Vanuatu",19,"Melanesia"
"Melanoma of skin",53,2,1,1,1,15,1,0,100,16,246,3.83,.736,"Bulgaria",14,"Eastern Europe"
"Hypopharynx",53,1,1,1,1,16,1,0,72,5,8,1.1,.579,"Botswana",4,"Southern Africa"
"Oropharynx",53,2,1,1,1,17,1,0,862,3,299,1.93,.692,"Venezuela",8,"South America"
"Larynx",53,3,1,1,1,18,1,0,250,14,2810,4.34,.852,"France (metropolitan)",17,"Western Europe"
"Lip, oral cavity",53,3,1,1,1,19,1,0,528,1,862,4.86,.885,"The Netherlands",17,"Western Europe"
"Kaposi sarcoma",53,0,1,2,3,20,1,0,148,19,23,.57,.307,"Chad",2,"Middle Africa"
"Penis",53,2,1,2,3,21,1,0,440,26,27,1.11,.785,"Lithuania",15,"Northern Europe"
"Oesophagus",53,0,1,2,3,22,1,0,586,6,4776,5.72,.462,"Pakistan",12,"South Central Asia"
"Liver",53,0,1,2,3,23,1,0,716,11,353,10.13,.423,"Zimbabwe",1,"Eastern Africa"
"Nasopharynx",53,1,1,2,3,24,1,0,288,4,148,1.02,.499,"Ghana",5,"Western Africa"
"Gallbladder",53,1,1,2,2,25,1,0,364,12,295,.65,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Stomach",53,1,1,2,2,26,1,0,558,7,316,11.72,.589,"Nicaragua",7,"Central America"
"Salivary glands",53,3,1,2,2,27,1,0,254,2,1,.74,.817,"French Guyana",8,"South America"
"Bladder",54,3,1,1,1,1,1,0,392,30,25132,12.16,.864,"Japan",10,"Eastern Asia"
"NHL",54,2,1,1,1,2,1,0,112,34,505,7.82,.699,"Belarus",14,"Eastern Europe"
"Mesothelioma",54,2,1,1,1,3,1,0,398,18,30,.32,.714,"Kazakhstan",12,"South Central Asia"
"Prostate",54,2,1,1,1,4,1,0,192,27,6699,58.11,.698,"Cuba",6,"Caribbean"
"Brain, CNS",54,2,1,1,1,5,1,0,192,31,477,5.6,.698,"Cuba",6,"Caribbean"
"Colorectum",54,3,1,1,1,6,1,0,40,8,2616,26.87,.847,"Austria",17,"Western Europe"
"Kidney",54,3,1,1,1,7,1,0,196,29,67,6.55,.819,"Cyprus",16,"Southern Europe"
"Leukaemia",54,2,1,1,1,8,1,0,740,36,21,7.43,.682,"Suriname",8,"South America"
"Pancreas",54,2,1,1,1,9,1,0,807,13,133,7.42,.688,"North Macedonia",16,"Southern Europe"
"Testis",54,3,1,1,1,10,1,0,630,28,42,3.1,.865,"Puerto Rico",6,"Caribbean"
"Lung",54,3,1,1,1,11,1,0,554,15,1659,33.13,.888,"New Zealand",18,"Australia/New Zealand"
"Multiple myeloma",54,2,1,1,1,12,1,0,688,35,201,2.67,.726,"Serbia",16,"Southern Europe"
"Hodgkin lymphoma",54,2,1,1,1,13,1,0,414,33,58,2.11,.78,"Kuwait",13,"Western Asia"
"Thyroid",54,3,1,1,1,14,1,0,276,32,1699,2.77,.89,"Germany",17,"Western Europe"
"Melanoma of skin",54,2,1,1,1,15,1,0,76,16,4958,3.63,.699,"Brazil",8,"South America"
"Hypopharynx",54,2,1,1,1,16,1,0,858,5,28,1.09,.749,"Uruguay",8,"South America"
"Oropharynx",54,0,1,1,1,17,1,0,450,3,179,1.88,.464,"Madagascar",1,"Eastern Africa"
"Larynx",54,1,1,1,1,18,1,0,266,14,30,4.31,.626,"Gabon",2,"Middle Africa"
"Lip, oral cavity",54,2,1,1,1,19,1,0,398,1,435,4.64,.714,"Kazakhstan",12,"South Central Asia"
"Kaposi sarcoma",54,1,1,2,3,20,1,0,788,19,39,.55,.664,"Tunisia",3,"Northern Africa"
"Penis",54,3,1,2,3,21,1,0,233,26,14,1.1,.805,"Estonia",15,"Northern Europe"
"Oesophagus",54,3,1,2,3,22,1,0,348,6,468,5.58,.788,"Hungary",14,"Eastern Europe"
"Liver",54,1,1,2,3,23,1,0,266,11,92,9.99,.626,"Gabon",2,"Middle Africa"
"Nasopharynx",54,1,1,2,3,24,1,0,417,4,23,1,.63,"Kyrgyzstan",12,"South Central Asia"
"Gallbladder",54,3,1,2,2,25,1,0,348,12,62,.64,.788,"Hungary",14,"Eastern Europe"
"Stomach",54,2,1,2,2,26,1,0,862,7,1821,11.64,.692,"Venezuela",8,"South America"
"Salivary glands",54,2,1,2,2,27,1,0,268,2,24,.74,.699,"Georgia",13,"Western Asia"
"Bladder",55,1,1,1,1,1,1,0,364,30,5499,12.12,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"NHL",55,1,1,1,1,2,1,0,792,34,3658,7.71,.677,"Türkiye",13,"Western Asia"
"Mesothelioma",55,0,1,1,1,3,1,0,426,18,2,.32,.446,"Lesotho",4,"Southern Africa"
"Prostate",55,3,1,1,1,4,1,0,528,27,11956,56.98,.885,"The Netherlands",17,"Western Europe"
"Brain, CNS",55,3,1,1,1,5,1,0,376,31,289,5.59,.873,"Israel",13,"Western Asia"
"Colorectum",55,3,1,1,1,6,1,0,312,8,101,26.74,.842,"France, Guadeloupe",6,"Caribbean"
"Kidney",55,2,1,1,1,7,1,0,604,29,1287,6.52,.688,"Peru",8,"South America"
"Leukaemia",55,2,1,1,1,8,1,0,400,36,323,7.4,.715,"Jordan",13,"Western Asia"
"Pancreas",55,3,1,1,1,9,1,0,826,13,5786,7.42,.881,"United Kingdom",15,"Northern Europe"
"Testis",55,3,1,1,1,10,1,0,376,28,136,3.07,.873,"Israel",13,"Western Asia"
"Lung",55,3,1,1,1,11,1,0,372,15,1557,32.61,.881,"Ireland",15,"Northern Europe"
"Multiple myeloma",55,1,1,1,1,12,1,0,368,35,291,2.63,.603,"Iraq",13,"Western Asia"
"Hodgkin lymphoma",55,1,1,1,1,13,1,0,818,33,1102,2.11,.622,"Egypt",3,"Northern Africa"
"Thyroid",55,2,1,1,1,14,1,0,242,32,12,2.76,.7,"Fiji",19,"Melanesia"
"Melanoma of skin",55,2,1,1,1,15,1,0,32,16,954,3.43,.781,"Argentina",8,"South America"
"Hypopharynx",55,2,1,1,1,16,1,0,76,5,1318,1.01,.699,"Brazil",8,"South America"
"Oropharynx",55,3,1,1,1,17,1,0,380,3,1055,1.78,.85,"Italy",16,"Southern Europe"
"Larynx",55,0,1,1,1,18,1,0,887,14,293,4.22,.461,"Yemen",13,"Western Asia"
"Lip, oral cavity",55,2,1,1,1,19,1,0,100,1,288,4.58,.736,"Bulgaria",14,"Eastern Europe"
"Kaposi sarcoma",55,0,1,2,3,20,1,0,178,19,11,.53,.471,"Congo, Republic of",2,"Middle Africa"
"Penis",55,3,1,2,3,21,1,0,208,26,74,1.09,.89,"Denmark",15,"Northern Europe"
"Oesophagus",55,1,1,2,3,22,1,0,417,6,114,5.53,.63,"Kyrgyzstan",12,"South Central Asia"
"Liver",55,1,1,2,3,23,1,0,882,11,8,9.96,.659,"Samoa",21,"Polynesia"
"Nasopharynx",55,1,1,2,3,24,1,0,760,4,83,1,.607,"Syrian Arab Republic",13,"Western Asia"
"Gallbladder",55,2,1,2,2,25,1,0,458,12,119,.64,.723,"Malaysia",11,"South-Eastern Asia"
"Stomach",55,3,1,2,2,26,1,0,705,7,278,11.52,.85,"Slovenia",16,"Southern Europe"
"Salivary glands",55,0,1,2,2,27,1,0,148,2,48,.72,.307,"Chad",2,"Middle Africa"
"Bladder",56,3,1,1,1,1,1,0,36,30,3431,11.95,.907,"Australia",18,"Australia/New Zealand"
"NHL",56,2,1,1,1,2,1,0,484,34,5173,7.7,.718,"Mexico",7,"Central America"
"Mesothelioma",56,2,1,1,1,3,1,0,804,18,102,.32,.717,"Ukraine",14,"Eastern Europe"
"Prostate",56,2,1,1,1,4,1,0,591,27,1476,56.15,.744,"Panama",7,"Central America"
"Brain, CNS",56,1,1,1,1,5,1,0,860,31,901,5.49,.614,"Uzbekistan",12,"South Central Asia"
"Colorectum",56,2,1,1,1,6,1,0,388,8,484,25.8,.692,"Jamaica",6,"Caribbean"
"Kidney",56,2,1,1,1,7,1,0,484,29,4305,6.51,.718,"Mexico",7,"Central America"
"Leukaemia",56,3,1,1,1,8,1,0,474,36,30,7.39,.859,"France, Martinique",6,"Caribbean"
"Pancreas",56,3,1,1,1,9,1,0,36,13,1908,7.19,.907,"Australia",18,"Australia/New Zealand"
"Testis",56,2,1,1,1,10,1,0,428,28,25,3.04,.767,"Latvia",15,"Northern Europe"
"Lung",56,3,1,1,1,11,1,0,434,15,836,32.19,.79,"Libya",3,"Northern Africa"
"Multiple myeloma",56,2,1,1,1,12,1,0,400,35,95,2.59,.715,"Jordan",13,"Western Asia"
"Hodgkin lymphoma",56,2,1,1,1,13,1,0,484,33,1389,2.05,.718,"Mexico",7,"Central America"
"Thyroid",56,3,1,1,1,14,1,0,826,32,1340,2.68,.881,"United Kingdom",15,"Northern Europe"
"Melanoma of skin",56,2,1,1,1,15,1,0,604,16,692,3.29,.688,"Peru",8,"South America"
"Hypopharynx",56,1,1,1,1,16,1,0,600,5,32,.96,.662,"Paraguay",8,"South America"
"Oropharynx",56,3,1,1,1,17,1,0,246,3,87,1.75,.874,"Finland",15,"Northern Europe"
"Larynx",56,3,1,1,1,18,1,0,630,14,118,4.17,.865,"Puerto Rico",6,"Caribbean"
"Lip, oral cavity",56,3,1,1,1,19,1,0,258,1,9,4.58,.791,"French Polynesia",21,"Polynesia"
"Kaposi sarcoma",56,0,1,2,3,20,1,0,270,19,5,.53,.415,"The Republic of the Gambia",5,"Western Africa"
"Penis",56,2,1,2,3,21,1,0,484,26,758,1.08,.718,"Mexico",7,"Central America"
"Oesophagus",56,3,1,2,3,22,1,0,258,6,11,5.46,.791,"French Polynesia",21,"Polynesia"
"Liver",56,0,1,2,3,23,1,0,178,11,187,9.8,.471,"Congo, Republic of",2,"Middle Africa"
"Nasopharynx",56,3,1,2,3,24,1,0,540,4,2,.99,.852,"New Caledonia",19,"Melanesia"
"Gallbladder",56,1,1,2,2,25,1,0,496,12,8,.64,.608,"Mongolia",10,"Eastern Asia"
"Stomach",56,1,1,2,2,26,1,0,320,7,725,11.37,.563,"Guatemala",7,"Central America"
"Salivary glands",56,0,1,2,2,27,1,0,180,2,170,.72,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Bladder",57,1,1,1,1,1,1,0,275,30,162,11.91,.651,"Gaza Strip and West Bank",13,"Western Asia"
"NHL",57,2,1,1,1,2,1,0,32,34,2019,7.69,.781,"Argentina",8,"South America"
"Mesothelioma",57,1,1,1,1,3,1,0,31,18,17,.31,.651,"Azerbaijan",13,"Western Asia"
"Prostate",57,3,1,1,1,4,1,0,616,27,22480,55.95,.804,"Poland",14,"Eastern Europe"
"Brain, CNS",57,2,1,1,1,5,1,0,76,31,6381,5.17,.699,"Brazil",8,"South America"
"Colorectum",57,1,1,1,1,6,1,0,608,8,11386,25.56,.638,"Philippines",11,"South-Eastern Asia"
"Kidney",57,2,1,1,1,7,1,0,51,29,125,6.49,.682,"Armenia",13,"Western Asia"
"Leukaemia",57,2,1,1,1,8,1,0,591,36,176,7.27,.744,"Panama",7,"Central America"
"Pancreas",57,2,1,1,1,9,1,0,499,13,42,7.16,.773,"Montenegro",16,"Southern Europe"
"Testis",57,2,1,1,1,10,1,0,51,28,42,2.89,.682,"Armenia",13,"Western Asia"
"Lung",57,3,1,1,1,11,1,0,826,15,25711,31.92,.881,"United Kingdom",15,"Northern Europe"
"Multiple myeloma",57,3,1,1,1,12,1,0,702,35,154,2.58,.833,"Singapore",11,"South-Eastern Asia"
"Hodgkin lymphoma",57,2,1,1,1,13,1,0,688,33,106,2.04,.726,"Serbia",16,"Southern Europe"
"Thyroid",57,2,1,1,1,14,1,0,51,32,51,2.66,.682,"Armenia",13,"Western Asia"
"Melanoma of skin",57,3,1,1,1,15,1,0,638,16,20,3.2,.822,"France, La Réunion",1,"Eastern Africa"
"Hypopharynx",57,3,1,1,1,16,1,0,826,5,617,.95,.881,"United Kingdom",15,"Northern Europe"
"Oropharynx",57,1,1,1,1,17,1,0,64,3,6,1.74,.52,"Bhutan",12,"South Central Asia"
"Larynx",57,3,1,1,1,18,1,0,44,14,9,4.16,.8,"Bahamas",6,"Caribbean"
"Lip, oral cavity",57,1,1,1,1,19,1,0,795,1,111,4.58,.666,"Turkmenistan",12,"South Central Asia"
"Kaposi sarcoma",57,1,1,2,3,20,1,0,31,19,32,.51,.651,"Azerbaijan",13,"Western Asia"
"Penis",57,2,1,2,3,21,1,0,642,26,183,1.06,.731,"Romania",14,"Eastern Europe"
"Oesophagus",57,3,1,2,3,22,1,0,203,6,552,5.42,.821,"Czechia",14,"Eastern Europe"
"Liver",57,3,1,2,3,23,1,0,724,11,4520,9.54,.837,"Spain",16,"Southern Europe"
"Nasopharynx",57,1,1,2,3,24,1,0,795,4,27,.95,.666,"Turkmenistan",12,"South Central Asia"
"Gallbladder",57,0,1,2,2,25,1,0,204,12,21,.63,.438,"Benin",5,"Western Africa"
"Stomach",57,3,1,2,2,26,1,0,96,7,25,11.34,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Salivary glands",57,3,1,2,2,27,1,0,410,2,319,.71,.837,"Korea, Republic of",10,"Eastern Asia"
"Bladder",58,3,1,1,1,1,1,0,48,30,55,11.2,.795,"Bahrain",13,"Western Asia"
"NHL",58,3,1,1,1,2,1,0,312,34,24,7.69,.842,"France, Guadeloupe",6,"Caribbean"
"Mesothelioma",58,3,1,1,1,3,1,0,410,18,160,.31,.837,"Korea, Republic of",10,"Eastern Asia"
"Prostate",58,3,1,1,1,4,1,0,276,27,65269,54.21,.89,"Germany",17,"Western Europe"
"Brain, CNS",58,2,1,1,1,5,1,0,112,31,289,5.16,.699,"Belarus",14,"Eastern Europe"
"Colorectum",58,3,1,1,1,6,1,0,44,8,56,25.43,.8,"Bahamas",6,"Caribbean"
"Kidney",58,3,1,1,1,7,1,0,442,29,37,6.46,.869,"Luxembourg",17,"Western Europe"
"Leukaemia",58,2,1,1,1,8,1,0,642,36,1093,7.19,.731,"Romania",14,"Eastern Europe"
"Pancreas",58,2,1,1,1,9,1,0,8,13,193,7.1,.684,"Albania",16,"Southern Europe"
"Testis",58,2,1,1,1,10,1,0,422,28,101,2.77,.74,"Lebanon",13,"Western Asia"
"Lung",58,3,1,1,1,11,1,0,442,15,210,31.56,.869,"Luxembourg",17,"Western Europe"
"Multiple myeloma",58,0,1,1,1,12,1,0,404,35,329,2.55,.465,"Kenya",1,"Eastern Africa"
"Hodgkin lymphoma",58,3,1,1,1,13,1,0,638,33,9,2.03,.822,"France, La Réunion",1,"Eastern Africa"
"Thyroid",58,2,1,1,1,14,1,0,32,32,645,2.57,.781,"Argentina",8,"South America"
"Melanoma of skin",58,0,1,1,1,15,1,0,598,16,95,3.12,.462,"Papua New Guinea",19,"Melanesia"
"Hypopharynx",58,3,1,1,1,16,1,0,528,5,178,.94,.885,"The Netherlands",17,"Western Europe"
"Oropharynx",58,3,1,1,1,17,1,0,392,3,2423,1.73,.864,"Japan",10,"Eastern Asia"
"Larynx",58,1,1,1,1,18,1,0,368,14,425,4.11,.603,"Iraq",13,"Western Asia"
"Lip, oral cavity",58,1,1,1,1,19,1,0,710,1,1056,4.56,.619,"South Africa",4,"Southern Africa"
"Kaposi sarcoma",58,2,1,2,3,20,1,0,858,19,10,.5,.749,"Uruguay",8,"South America"
"Penis",58,1,1,2,3,21,1,0,214,26,66,1.05,.668,"Dominican Republic",6,"Caribbean"
"Oesophagus",58,3,1,2,3,22,1,0,540,6,11,5.4,.852,"New Caledonia",19,"Melanesia"
"Liver",58,2,1,2,3,23,1,0,458,11,1733,9.53,.723,"Malaysia",11,"South-Eastern Asia"
"Nasopharynx",58,3,1,2,3,24,1,0,124,4,282,.94,.877,"Canada",9,"Northern America"
"Gallbladder",58,1,1,2,2,25,1,0,222,12,22,.63,.627,"El Salvador",7,"Central America"
"Stomach",58,2,1,2,2,26,1,0,591,7,298,11.04,.744,"Panama",7,"Central America"
"Salivary glands",58,2,1,2,2,27,1,0,643,2,709,.71,.734,"Russian Federation",14,"Eastern Europe"
"Bladder",59,1,1,1,1,1,1,0,368,30,1146,11.14,.603,"Iraq",13,"Western Asia"
"NHL",59,1,1,1,1,2,1,0,170,34,2229,7.58,.671,"Colombia",8,"South America"
"Mesothelioma",59,2,1,1,1,3,1,0,70,18,10,.3,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Prostate",59,2,1,1,1,4,1,0,642,27,10442,53.86,.731,"Romania",14,"Eastern Europe"
"Brain, CNS",59,1,1,1,1,5,1,0,795,31,141,5.11,.666,"Turkmenistan",12,"South Central Asia"
"Colorectum",59,2,1,1,1,6,1,0,51,8,508,25.03,.682,"Armenia",13,"Western Asia"
"Kidney",59,3,1,1,1,7,1,0,630,29,158,6.41,.865,"Puerto Rico",6,"Caribbean"
"Leukaemia",59,1,1,1,1,8,1,0,608,36,3667,7.18,.638,"Philippines",11,"South-Eastern Asia"
"Pancreas",59,3,1,1,1,9,1,0,630,13,207,6.89,.865,"Puerto Rico",6,"Caribbean"
"Testis",59,2,1,1,1,10,1,0,112,28,138,2.73,.699,"Belarus",14,"Eastern Europe"
"Lung",59,1,1,1,1,11,1,0,704,15,17007,31.54,.602,"Viet Nam",11,"South-Eastern Asia"
"Multiple myeloma",59,2,1,1,1,12,1,0,662,35,3,2.53,.693,"Saint Lucia",6,"Caribbean"
"Hodgkin lymphoma",59,3,1,1,1,13,1,0,352,33,4,2.02,.881,"Iceland",15,"Northern Europe"
"Thyroid",59,1,1,1,1,14,1,0,600,32,88,2.5,.662,"Paraguay",8,"South America"
"Melanoma of skin",59,1,1,1,1,15,1,0,170,16,865,2.84,.671,"Colombia",8,"South America"
"Hypopharynx",59,3,1,1,1,16,1,0,540,5,2,.94,.852,"New Caledonia",19,"Melanesia"
"Oropharynx",59,3,1,1,1,17,1,0,528,3,301,1.69,.885,"The Netherlands",17,"Western Europe"
"Larynx",59,1,1,1,1,18,1,0,12,14,893,4.07,.657,"Algeria",3,"Northern Africa"
"Lip, oral cavity",59,3,1,1,1,19,1,0,352,1,14,4.55,.881,"Iceland",15,"Northern Europe"
"Kaposi sarcoma",59,0,1,2,3,20,1,0,624,19,4,.49,.403,"Guinea-Bissau",5,"Western Africa"
"Penis",59,2,1,2,3,21,1,0,591,26,29,1.04,.744,"Panama",7,"Central America"
"Oesophagus",59,1,1,2,3,22,1,0,860,6,704,5.36,.614,"Uzbekistan",12,"South Central Asia"
"Liver",59,1,1,2,3,23,1,0,226,11,58,9.37,.546,"Equatorial Guinea",2,"Middle Africa"
"Nasopharynx",59,1,1,2,3,24,1,0,368,4,137,.94,.603,"Iraq",13,"Western Asia"
"Gallbladder",59,2,1,2,2,25,1,0,414,12,13,.63,.78,"Kuwait",13,"Western Asia"
"Stomach",59,2,1,2,2,26,1,0,512,7,187,10.96,.714,"Oman",13,"Western Asia"
"Salivary glands",59,3,1,2,2,27,1,0,250,2,467,.7,.852,"France (metropolitan)",17,"Western Europe"
"Bladder",60,3,1,1,1,1,1,0,442,30,75,10.27,.869,"Luxembourg",17,"Western Europe"
"NHL",60,2,1,1,1,2,1,0,862,34,1162,7.55,.692,"Venezuela",8,"South America"
"Mesothelioma",60,2,1,1,1,3,1,0,400,18,11,.3,.715,"Jordan",13,"Western Asia"
"Prostate",60,1,1,1,1,4,1,0,170,27,16479,52.57,.671,"Colombia",8,"South America"
"Brain, CNS",60,1,1,1,1,5,1,0,818,31,2413,5.1,.622,"Egypt",3,"Northern Africa"
"Colorectum",60,3,1,1,1,6,1,0,474,8,106,24.89,.859,"France, Martinique",6,"Caribbean"
"Kidney",60,3,1,1,1,7,1,0,258,29,12,6.14,.791,"French Polynesia",21,"Polynesia"
"Leukaemia",60,2,1,1,1,8,1,0,192,36,594,7.11,.698,"Cuba",6,"Caribbean"
"Pancreas",60,3,1,1,1,9,1,0,554,13,337,6.7,.888,"New Zealand",18,"Australia/New Zealand"
"Testis",60,2,1,1,1,10,1,0,76,28,3163,2.72,.699,"Brazil",8,"South America"
"Lung",60,3,1,1,1,11,1,0,203,15,3709,31.27,.821,"Czechia",14,"Eastern Europe"
"Multiple myeloma",60,2,1,1,1,12,1,0,112,35,175,2.5,.699,"Belarus",14,"Eastern Europe"
"Hodgkin lymphoma",60,3,1,1,1,13,1,0,554,33,59,2,.888,"New Zealand",18,"Australia/New Zealand"
"Thyroid",60,1,1,1,1,14,1,0,368,32,377,2.49,.603,"Iraq",13,"Western Asia"
"Melanoma of skin",60,3,1,1,1,15,1,0,254,16,4,2.84,.817,"French Guyana",8,"South America"
"Hypopharynx",60,3,1,1,1,16,1,0,410,5,497,.93,.837,"Korea, Republic of",10,"Eastern Asia"
"Oropharynx",60,1,1,1,1,17,1,0,764,3,873,1.6,.669,"Thailand",11,"South-Eastern Asia"
"Larynx",60,0,1,1,1,18,1,0,586,14,3335,4.07,.462,"Pakistan",12,"South Central Asia"
"Lip, oral cavity",60,3,1,1,1,19,1,0,380,1,2891,4.55,.85,"Italy",16,"Southern Europe"
"Kaposi sarcoma",60,3,1,2,3,20,1,0,434,19,12,.47,.79,"Libya",3,"Northern Africa"
"Penis",60,3,1,2,3,21,1,0,348,26,88,1,.788,"Hungary",14,"Eastern Europe"
"Oesophagus",60,3,1,2,3,22,1,0,554,6,266,5.31,.888,"New Zealand",18,"Australia/New Zealand"
"Liver",60,3,1,2,3,23,1,0,705,11,237,9.37,.85,"Slovenia",16,"Southern Europe"
"Nasopharynx",60,3,1,2,3,24,1,0,470,4,4,.94,.804,"Malta",16,"Southern Europe"
"Gallbladder",60,1,1,2,2,25,1,0,340,12,24,.62,.575,"Honduras",7,"Central America"
"Stomach",60,3,1,2,2,26,1,0,348,7,1025,10.91,.788,"Hungary",14,"Eastern Europe"
"Salivary glands",60,1,1,2,2,27,1,0,266,2,6,.7,.626,"Gabon",2,"Middle Africa"
"Bladder",61,3,1,1,1,1,1,0,254,30,14,10.04,.817,"French Guyana",8,"South America"
"NHL",61,1,1,1,1,2,1,0,710,34,1959,7.54,.619,"South Africa",4,"Southern Africa"
"Mesothelioma",61,1,1,1,1,3,1,0,170,18,90,.29,.671,"Colombia",8,"South America"
